tweet_id,timestamp,source,name,jpg_url,favorite_count,retweet_count,month,year,day,stage,ratings,percentage_success_per,dog_confidence,dog_breed,tweet_url
828409743546925057,2017-02-06,Twitter for iPhone,mutt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,6026,1078,2,2017,6,,1.2,66,"teddy:0.908457,toy_poodle:0.0180397999999999,standard_poodle:0.0126671",teddy,https://t.co/ZH5CvRlCxt
828408677031882754,2017-02-06,Twitter for iPhone,bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,7229,1182,2,2017,6,,1.2,100,"Weimaraner:0.1330329999999999,Chesapeake_Bay_retriever:0.092227,American_Staffordshire_terrier:0.0650945",Weimaraner,https://t.co/7WFLKli2T3
828381636999917570,2017-02-05,Twitter for iPhone,doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,11831,2055,2,2017,5,doggo,1.4,100,"Bedlington_terrier:0.3925349999999999,Labrador_retriever:0.0890217,clumber:0.0817998",Bedlington_terrier,https://t.co/iCk7zstRA9
828376505180889089,2017-02-05,Twitter for iPhone,beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,6968,991,2,2017,5,,1.3,100,"American_Staffordshire_terrier:0.5230859999999999,Staffordshire_bullterrier:0.186168,Chihuahua:0.0420894",American_Staffordshire_terrier,https://t.co/HKBVZqXFNR
828372645993398273,2017-02-05,Twitter for iPhone,alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,11835,2721,2,2017,5,,1.2,100,"malamute:0.663047,Eskimo_dog:0.207779,Tibetan_mastiff:0.0409488",malamute,https://t.co/JcTuUcyYNS
828046555563323392,2017-02-05,Twitter for iPhone,sailer,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,11025,2648,2,2017,5,,1.3,0,"patio:0.272972,window_screen:0.131295,boathouse:0.0463925",patio,https://t.co/O37z4jaMG9
828011680017821696,2017-02-04,Twitter for iPhone,brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,9749,1981,2,2017,4,,1.1,100,"American_Staffordshire_terrier:0.936662,Staffordshire_bullterrier:0.0329990999999999,bull_mastiff:0.0171834",American_Staffordshire_terrier,https://t.co/rkhCFfDtxB
827933404142436356,2017-02-04,Twitter for iPhone,kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,18797,4814,2,2017,4,pupper,1.2,100,"German_shepherd:0.8061149999999999,Tibetan_mastiff:0.104831,kelpie:0.0381482",German_shepherd,https://t.co/j8D3PQJvpJ
827653905312006145,2017-02-03,Twitter for iPhone,boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,14559,2788,2,2017,3,,1.2,100,"collie:0.285555,Border_collie:0.217306,Saint_Bernard:0.143245",collie,https://t.co/eAA8lratd3
827600520311402496,2017-02-03,Twitter for iPhone,tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,7050,864,2,2017,3,,1.3,100,"Pembroke:0.325638,golden_retriever:0.317235,Labrador_retriever:0.116087",Pembroke,https://t.co/vrppizPGdb
827324948884643840,2017-02-03,Twitter for iPhone,ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,14914,2800,2,2017,3,,1.2,100,"golden_retriever:0.352486,toy_poodle:0.178884,Labrador_retriever:0.0841643999999999",golden_retriever,https://t.co/UU3KqQF5n5
827199976799354881,2017-02-02,Twitter for iPhone,charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,9979,2056,2,2017,2,,1.3,100,"Great_Dane:0.8696809999999999,American_Staffordshire_terrier:0.0266582,boxer:0.0198660999999999",Great_Dane,https://t.co/UkyQibIBzZ
826958653328592898,2017-02-02,Twitter for iPhone,loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,20253,4590,2,2017,2,doggo,1.2,66,"golden_retriever:0.6173890000000001,Labrador_retriever:0.337053,tennis_ball:0.00855442",golden_retriever,https://t.co/QV5nx6otZR
826848821049180160,2017-02-01,Twitter for iPhone,cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,33964,9310,2,2017,1,doggo,1.3,100,"Great_Pyrenees:0.858764,golden_retriever:0.0235257,Pekinese:0.0171039",Great_Pyrenees,https://t.co/WS0Gha8vRh
826598365270007810,2017-02-01,Twitter for iPhone,pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,9418,2174,2,2017,1,,1.3,33,"French_bulldog:0.628119,Siamese_cat:0.117397,cougar:0.0827648999999999",French_bulldog,https://t.co/YprN62Z74I
826476773533745153,2017-01-31,Twitter for iPhone,pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,17327,3887,1,2017,31,doggo,1.2,100,"German_shepherd:0.7418600000000001,Tibetan_mastiff:0.1228119999999999,kelpie:0.10046",German_shepherd,https://t.co/YIV8sw8xkh
826240494070030336,2017-01-31,Twitter for iPhone,none,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,12492,2412,1,2017,31,,1.1,100,"French_bulldog:0.903048,pug:0.0962421,Boston_bull:0.000234364",French_bulldog,https://t.co/srXL2s868C
826204788643753985,2017-01-30,Twitter for iPhone,none,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,4583,855,1,2017,30,doggo,1.3,100,"Labrador_retriever:0.782058,golden_retriever:0.156581,soft-coated_wheaten_terrier:0.00727512",Labrador_retriever,https://t.co/1httNYrCeW
826115272272650244,2017-01-30,Twitter for iPhone,ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,14699,2860,1,2017,30,,1.3,66,"tennis_ball:0.997071,golden_retriever:0.00233085,kuvasz:0.000283472",tennis_ball,https://t.co/6gHoGah9nm
825876512159186944,2017-01-30,Twitter for iPhone,mo,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,9894,1735,1,2017,30,,1.1,0,"shopping_cart:0.995941,shopping_basket:0.00405697,mousetrap:8.83283e-07",mousetrap,https://t.co/feNwTq12S5
825829644528148480,2017-01-29,Twitter for iPhone,toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,11984,2324,1,2017,29,,1.2,100,"Great_Pyrenees:0.8534069999999999,golden_retriever:0.0535313,English_setter:0.0458299",Great_Pyrenees,https://t.co/YimNdkZrhM
825535076884762624,2017-01-29,Twitter for iPhone,none,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,53809,16310,1,2017,29,puppo,1.4,100,"Rottweiler:0.681495,Tibetan_mastiff:0.14794,black-and-tan_coonhound:0.0245252",Rottweiler,https://t.co/6ao80wIpV1
825147591692263424,2017-01-28,Twitter for iPhone,sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,17214,4162,1,2017,28,,1.3,100,"Pekinese:0.354823,Pomeranian:0.24539,toy_poodle:0.136545",Pekinese,https://t.co/AyBEmx56MD
825026590719483904,2017-01-27,Twitter for iPhone,pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,5884,1165,1,2017,27,puppo,1.2,100,"Eskimo_dog:0.524454,Siberian_husky:0.467678,malamute:0.00497584",Eskimo_dog,https://t.co/koHvVQp9bL
824796380199809024,2017-01-27,Twitter for iPhone,bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,0,5079,1,2017,27,,1.1,0,"gas_pump:0.676439,harvester:0.0499953,swing:0.0446596",gas_pump,https://t.co/ivPWhspN3E
824775126675836928,2017-01-27,Twitter for iPhone,scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,14017,3260,1,2017,27,,1.2,100,"Border_terrier:0.610499,malinois:0.0902911999999999,Airedale:0.0686247",Border_terrier,https://t.co/F0VWg2GztI
824663926340194305,2017-01-26,Twitter for iPhone,wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,9915,1637,1,2017,26,,1.3,100,"English_setter:0.526488,golden_retriever:0.402815,Irish_setter:0.0344178",English_setter,https://t.co/A5Mx4h1FSM
824325613288833024,2017-01-25,Twitter for iPhone,none,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,11147,9859,1,2017,25,pupper,1.3,100,"Pembroke:0.990793,Cardigan:0.00891939,basenji:0.000262264",Pembroke,https://t.co/wBmc7OaGvS
824297048279236611,2017-01-25,Twitter for iPhone,nala,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,14182,3557,1,2017,25,,1.1,0,"teddy:0.58823,jigsaw_puzzle:0.0289096,doormat:0.0222507",teddy,https://t.co/EmJbG0skLt
823939628516474880,2017-01-24,Twitter for iPhone,cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,10031,2523,1,2017,24,,1.2,100,"schipperke:0.234076,curly-coated_retriever:0.193093,Labrador_retriever:0.0951966",schipperke,https://t.co/m0hrATIEyw
823699002998870016,2017-01-24,Twitter for iPhone,winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,13173,2331,1,2017,24,,1.2,66,"cairn:0.203999,snorkel:0.171893,Norfolk_terrier:0.107543",cairn,https://t.co/yCydYURYEL
823581115634085888,2017-01-23,Twitter for iPhone,crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,12219,2434,1,2017,23,,1.1,66,"dingo:0.280949,German_shepherd:0.194044,Pembroke:0.120051",dingo,https://t.co/6F5Rrp472U
823322678127919110,2017-01-23,Twitter for iPhone,wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,14779,3709,1,2017,23,,1.1,66,"cowboy_boot:0.990253,Chihuahua:0.00183635,papillon:0.0012739",cowboy_boot,https://t.co/stkJ377KK7
823269594223824897,2017-01-22,Twitter for iPhone,none,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,0,9190,1,2017,22,,1.1,66,"Samoyed:0.585441,Pomeranian:0.193654,Arctic_fox:0.0716476",Samoyed,https://t.co/rLi83ZyCL5
822975315408461824,2017-01-22,Twitter for iPhone,albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,16326,3192,1,2017,22,,1.2,33,"bathtub:0.331098,tub:0.24886,Pembroke:0.2331619999999999",bathtub,https://t.co/yUM8jYStuG
822872901745569793,2017-01-21,Twitter for iPhone,none,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,123643,39801,1,2017,21,puppo,1.3,100,"Lakeland_terrier:0.196015,Labrador_retriever:0.160329,Irish_terrier:0.0691262",Lakeland_terrier,https://t.co/nTz3FtorBc
822859134160621569,2017-01-21,Twitter for iPhone,hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,12414,2106,1,2017,21,,1.2,100,"malinois:0.332897,Chihuahua:0.104116,Staffordshire_bullterrier:0.0477449999999999",malinois,https://t.co/SSQE06XClS
822647212903690241,2017-01-21,Twitter for iPhone,paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,0,5938,1,2017,21,,1.3,100,"Samoyed:0.4167689999999999,malamute:0.252706,kuvasz:0.157028",Samoyed,https://t.co/liJGwMp17E
822610361945911296,2017-01-21,Twitter for iPhone,none,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,13923,2723,1,2017,21,,1.2,100,"cocker_spaniel:0.6644869999999999,Norfolk_terrier:0.075089,Norwich_terrier:0.0596439",cocker_spaniel,https://t.co/mcagPeENIh
822489057087389700,2017-01-20,Twitter for iPhone,paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,17055,5938,1,2017,20,,1.3,100,"Samoyed:0.4167689999999999,malamute:0.252706,kuvasz:0.157028",Samoyed,https://t.co/liJGwMp17E
822462944365645825,2017-01-20,Twitter for iPhone,gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,26202,13089,1,2017,20,pupper,1.4,100,"Pomeranian:0.960199,Samoyed:0.0230563,Maltese_dog:0.00894488",Pomeranian,https://t.co/M3hZGadUuO
822244816520155136,2017-01-20,Twitter for iPhone,none,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,33011,9190,1,2017,20,,1.1,66,"Samoyed:0.585441,Pomeranian:0.193654,Arctic_fox:0.0716476",Samoyed,https://t.co/rLi83ZyCL5
821886076407029760,2017-01-19,Twitter for iPhone,jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,10646,2132,1,2017,19,,1.3,100,"golden_retriever:0.266238,cocker_spaniel:0.223325,Irish_setter:0.151631",golden_retriever,https://t.co/djMep7mGkV
821813639212650496,2017-01-18,Twitter for iPhone,hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,0,3115,1,2017,18,,1.2,100,"Saint_Bernard:0.995143,Cardigan:0.00304359,English_springer:0.00104955",Saint_Bernard,https://t.co/mH0IOyFdIG
821765923262631936,2017-01-18,Twitter for iPhone,duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,7879,1555,1,2017,18,doggo,1.3,100,"golden_retriever:0.980071,Labrador_retriever:0.00875751,Saluki:0.00180595",golden_retriever,https://t.co/maDNMETA52
821522889702862852,2017-01-18,Twitter for iPhone,harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,7551,1626,1,2017,18,,1.3,100,"Doberman:0.7635390000000001,black-and-tan_coonhound:0.136602,miniature_pinscher:0.0876538999999999",Doberman,https://t.co/IzcaR3Nqyn
821407182352777218,2017-01-17,Twitter for iPhone,sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,11062,3980,1,2017,17,doggo,1.4,100,"Irish_setter:0.5054960000000001,vizsla:0.168747,Chesapeake_Bay_retriever:0.111311",Irish_setter,https://t.co/Xn5AQtiqzG
821149554670182400,2017-01-17,Twitter for iPhone,luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,8080,1821,1,2017,17,,1.2,100,"German_shepherd:0.515933,malinois:0.203651,Irish_setter:0.0910551",German_shepherd,https://t.co/r8DxA8DYJ2
821107785811234820,2017-01-16,Twitter for iPhone,none,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,9038,1968,1,2017,16,doggo,1.1,100,"Pomeranian:0.85659,papillon:0.0385365,Yorkshire_terrier:0.0331458",Pomeranian,https://t.co/8SiwKDlRcl
821044531881721856,2017-01-16,Twitter for iPhone,flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,11910,2117,1,2017,16,,1.2,100,"Old_English_sheepdog:0.14802,Airedale:0.1335339999999999,Tibetan_mastiff:0.120903",Old_English_sheepdog,https://t.co/bryVdNaRcu
820749716845686786,2017-01-15,Twitter for iPhone,sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,29725,9163,1,2017,15,,1.3,100,"golden_retriever:0.8380120000000001,Pekinese:0.0567331,Labrador_retriever:0.0239436",golden_retriever,https://t.co/EMq8Ud6Ze1
820690176645140481,2017-01-15,Twitter for iPhone,none,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,11549,2992,1,2017,15,,1.2,100,"West_Highland_white_terrier:0.872064,kuvasz:0.0595259,Samoyed:0.0373996",West_Highland_white_terrier,https://t.co/NIYC820tmd
820446719150292993,2017-01-15,Twitter for iPhone,peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,0,2383,1,2017,15,,1.3,100,"golden_retriever:0.938048,kuvasz:0.0251195,Labrador_retriever:0.0229773",golden_retriever,https://t.co/pbKOesr8Tg
820314633777061888,2017-01-14,Twitter for iPhone,none,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,3145,521,1,2017,14,,1.4,100,"Gordon_setter:0.940724,black-and-tan_coonhound:0.0420412,Rottweiler:0.00941743",Gordon_setter,https://t.co/XQlmPTLHPl
820078625395449857,2017-01-14,Twitter for iPhone,none,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,18579,5765,1,2017,14,,1.2,0,"school_bus:0.999833,cab:0.000159621,crane:1.7998e-06",crane,https://t.co/wJZlpGFEbD
819952236453363712,2017-01-13,Twitter for iPhone,oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,5007,1080,1,2017,13,puppo,1.3,100,"American_Staffordshire_terrier:0.925505,Staffordshire_bullterrier:0.0362215,Italian_greyhound:0.0204119",American_Staffordshire_terrier,https://t.co/f5WMsx0a9K
819924195358416896,2017-01-13,Twitter for iPhone,none,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,12192,4530,1,2017,13,doggo,1.1,0,"bathtub:0.100896,shower_curtain:0.0918664,tub:0.0491763",bathtub,https://t.co/XdRNXNYD4E
819711362133872643,2017-01-13,Twitter for iPhone,howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,12573,2862,1,2017,13,,1.1,33,"acorn_squash:0.8487040000000001,toilet_seat:0.0443484,toy_poodle:0.0220094",acorn_squash,https://t.co/m5fYxrO3IU
819588359383371776,2017-01-12,Twitter for iPhone,jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,9125,1865,1,2017,12,,1.3,100,"Cardigan:0.5479350000000001,basenji:0.116442,Shetland_sheepdog:0.101681",Cardigan,https://t.co/52cItP0vIO
819347104292290561,2017-01-12,Twitter for iPhone,anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,6809,1115,1,2017,12,,1.2,100,"Rottweiler:0.909106,black-and-tan_coonhound:0.0441198,Doberman:0.0318349",Rottweiler,https://t.co/8rUL99bX4W
819227688460238848,2017-01-11,Twitter for iPhone,finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,21730,6218,1,2017,11,,1.2,100,"Border_terrier:0.482452,German_shepherd:0.181082,Norwegian_elkhound:0.0652566",Border_terrier,https://t.co/ii5eNX5LJT
819015337530290176,2017-01-11,Twitter for iPhone,bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,0,34443,1,2017,11,doggo,1.4,100,"standard_poodle:0.351308,toy_poodle:0.271929,Tibetan_terrier:0.0947592",standard_poodle,https://t.co/AdPKrI8BZ1
819015331746349057,2017-01-11,Twitter for iPhone,sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,0,17736,1,2017,11,doggo,1.4,0,"prison:0.907083,palace:0.0200891,umbrella:0.00784954",prison,https://t.co/YOC1fHFCSb
819006400881917954,2017-01-11,Twitter for iPhone,sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,42867,17736,1,2017,11,doggo,1.4,0,"prison:0.907083,palace:0.0200891,umbrella:0.00784954",prison,https://t.co/YOC1fHFCSb
819004803107983360,2017-01-11,Twitter for iPhone,bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,82371,34443,1,2017,11,doggo,1.4,100,"standard_poodle:0.351308,toy_poodle:0.271929,Tibetan_terrier:0.0947592",standard_poodle,https://t.co/AdPKrI8BZ1
818627210458333184,2017-01-10,Twitter for iPhone,wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,21157,7038,1,2017,10,,1.3,66,"Labrador_retriever:0.384188,beagle:0.255917,grocery_store:0.0797995",Labrador_retriever,https://t.co/I7bkhxBxUG
818614493328580609,2017-01-10,Twitter for iPhone,bear,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,9274,2346,1,2017,10,,1.2,100,"Chihuahua:0.450722,Border_terrier:0.204177,beagle:0.092774",Chihuahua,https://t.co/FOF0hBDxP8
818588835076603904,2017-01-09,Twitter for iPhone,chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,0,5670,1,2017,9,pupper,1.1,100,"Norwegian_elkhound:0.372202,Chesapeake_Bay_retriever:0.1371869999999999,malamute:0.0714361999999999",Norwegian_elkhound,https://t.co/nBJ5RE4yHb
818536468981415936,2017-01-09,Twitter for iPhone,tom,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,10230,2264,1,2017,9,,1.1,33,"swing:0.999403,Welsh_springer_spaniel:6.229489999999999e-05,bow:3.04619e-05",Welsh_springer_spaniel,https://t.co/6fSVcn9HAU
818259473185828864,2017-01-09,Twitter for iPhone,florence,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,10377,2074,1,2017,9,,1.2,100,"miniature_schnauzer:0.367368,toy_poodle:0.112479,standard_schnauzer:0.095434",miniature_schnauzer,https://t.co/rnkvT2kvib
818145370475810820,2017-01-08,Twitter for iPhone,autumn,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,11590,2361,1,2017,8,,1.1,100,"golden_retriever:0.621931,Labrador_retriever:0.3649969999999999,redbone:0.00397148",golden_retriever,https://t.co/JlPug12E5Z
817827839487737858,2017-01-07,Twitter for iPhone,buddy,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,48428,25032,1,2017,7,,1.3,100,"cocker_spaniel:0.387608,golden_retriever:0.264844,Pekinese:0.122123",cocker_spaniel,https://t.co/q2BgNIi3OA
817777686764523521,2017-01-07,Twitter for iPhone,dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,10202,2515,1,2017,7,"doggo,pupper",1.3,100,"curly-coated_retriever:0.733256,flat-coated_retriever:0.2141449999999999,Irish_water_spaniel:0.029769",curly-coated_retriever,https://t.co/m7isZrOBX7
817536400337801217,2017-01-07,Twitter for iPhone,eugene,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,11076,2720,1,2017,7,,1.2,100,"pug:0.971358,French_bulldog:0.0285185,Boston_bull:8.596979999999999e-05",Boston_bull,https://t.co/jQUdvtdYMu
817423860136083457,2017-01-06,Twitter for iPhone,ken,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,31744,13539,1,2017,6,,1.3,66,"ice_bear:0.3362,Samoyed:0.2013579999999999,Eskimo_dog:0.186789",ice_bear,https://t.co/btzf1zTDeQ
817415592588222464,2017-01-06,Twitter for iPhone,strudel,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,5280,884,1,2017,6,,1.1,100,"Doberman:0.806163,black-and-tan_coonhound:0.0973859,miniature_pinscher:0.0859928",Doberman,https://t.co/3uxgLz8d0l
817181837579653120,2017-01-06,Twitter for iPhone,none,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,0,7834,1,2017,6,pupper,1.3,100,"Tibetan_mastiff:0.506312,Tibetan_terrier:0.29569,otterhound:0.0362507",Tibetan_mastiff,https://t.co/MiMKtsLN6k
817171292965273600,2017-01-06,Twitter for iPhone,tebow,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,8284,1858,1,2017,6,,1.3,100,"golden_retriever:0.295483,Irish_setter:0.144431,Chesapeake_Bay_retriever:0.0778789999999999",golden_retriever,https://t.co/56uBP28eqw
817120970343411712,2017-01-05,Twitter for iPhone,none,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,11503,2406,1,2017,5,,1.3,100,"Saluki:0.568809,Afghan_hound:0.229352,golden_retriever:0.15713",Saluki,https://t.co/kCLgD8687T
817056546584727552,2017-01-05,Twitter for iPhone,chloe,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,8107,1510,1,2017,5,,1.1,100,"kelpie:0.8644149999999999,French_bulldog:0.0974556,German_shepherd:0.00852587",kelpie,https://t.co/r6SLVN2VUH
816829038950027264,2017-01-05,Twitter for iPhone,betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,0,4372,1,2017,5,puppo,1.2,66,"dishwasher:0.700466,golden_retriever:0.245773,chow:0.0390116999999999",dishwasher,https://t.co/dgvTPZ9tgI
816816676327063552,2017-01-05,Twitter for iPhone,timber,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,9443,1886,1,2017,5,,1.2,100,"malamute:0.668164,Pembroke:0.1050329999999999,Siberian_husky:0.077875",malamute,https://t.co/dVVavqpeF9
816697700272001025,2017-01-04,Twitter for iPhone,binky,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,9209,2047,1,2017,4,,1.2,100,"Chihuahua:0.756992,Pomeranian:0.0528495,Maltese_dog:0.0476078",Chihuahua,https://t.co/WFt82XLyEF
816450570814898180,2017-01-04,Twitter for iPhone,moose,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,28570,7427,1,2017,4,,1.3,0,"web_site:0.352857,envelope:0.0601072,nail:0.0312908999999999",web_site,https://t.co/LIhmM7i70k
816336735214911488,2017-01-03,Twitter for iPhone,dudley,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,8147,1795,1,2017,3,,1.1,100,"Labrador_retriever:0.91933,kuvasz:0.0494795,golden_retriever:0.0119342",Labrador_retriever,https://t.co/nuJxtmlLcY
816091915477250048,2017-01-03,Twitter for iPhone,comet,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,8460,1980,1,2017,3,,1.2,100,"Pomeranian:0.967345,Samoyed:0.00739748,papillon:0.0060165",Pomeranian,https://t.co/tlfuZ25IMi
816014286006976512,2017-01-02,Twitter for iPhone,larry,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,0,4863,1,2017,2,,1.1,100,"English_setter:0.677408,Border_collie:0.052724,cocker_spaniel:0.0485719",English_setter,https://t.co/ghyT4Ubk1r
815990720817401858,2017-01-02,Twitter for iPhone,jack,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,4677,942,1,2017,2,,1.1,100,"Chihuahua:0.428756,miniature_pinscher:0.1039119999999999,Staffordshire_bullterrier:0.0889587",Chihuahua,https://t.co/r4W111FzAq
